location,bud_burst_date,bud_burst_days,flowering_date,flowering_days,fullbloom_date,fullbloom_days
Ganghwa,1988-04-12,102.0,1988-04-16,106.0,1988-04-26,116.0
Ganghwa,1989-04-08,97.0,1989-04-15,104.0,1989-04-24,113.0
Ganghwa,1990-04-01,90.0,1990-04-13,102.0,1990-04-24,113.0
Ganghwa,1991-04-05,94.0,1991-04-10,99.0,1991-04-22,111.0
Ganghwa,1992-04-01,91.0,1992-04-05,95.0,1992-04-07,97.0
Ganghwa,1993-04-01,90.0,1993-04-06,95.0,1993-04-13,102.0
Ganghwa,1994-04-02,91.0,1994-04-12,101.0,1994-04-18,107.0
Ganghwa,1995-03-20,78.0,1995-04-19,108.0,,
Ganghwa,1996-04-07,97.0,1996-04-27,117.0,,
Ganghwa,1997-03-19,77.0,1997-04-09,98.0,,
Ganghwa,1998-03-16,74.0,1998-04-09,98.0,,
Ganghwa,1999-03-11,69.0,1999-04-17,106.0,,
Ganghwa,2000-04-04,94.0,2000-04-17,107.0,,
Ganghwa,2001-04-09,98.0,2001-04-20,109.0,,
Ganghwa,2002-03-30,88.0,2002-04-06,95.0,,
Ganghwa,2003-04-04,93.0,2003-04-08,97.0,,
Ganghwa,2004-04-04,94.0,2004-04-11,101.0,,
Ganghwa,2005-04-10,99.0,2005-04-19,108.0,,
Ganghwa,2006-04-10,99.0,2006-04-16,105.0,,
Ganghwa,2007-04-09,98.0,2007-04-14,103.0,,
Ganghwa,2008-04-09,99.0,2008-04-14,104.0,,
Ganghwa,,,,,,
Gangjin,,,,,,
Gangneung,1973-03-17,75.0,1973-04-05,94.0,1973-04-12,101.0
Gangneung,1974-03-24,82.0,1974-04-13,102.0,1974-04-19,108.0
Gangneung,1975-03-09,67.0,1975-04-10,99.0,1975-04-13,102.0
Gangneung,1976-03-15,74.0,1976-04-13,103.0,1976-04-20,110.0
Gangneung,1977-03-16,74.0,1977-04-08,97.0,1977-04-13,102.0
Gangneung,1978-03-24,82.0,1978-04-08,97.0,1978-04-12,101.0
Gangneung,1979-03-28,86.0,1979-04-04,93.0,1979-04-10,99.0
Gangneung,1980-03-27,86.0,1980-04-09,99.0,1980-04-17,107.0
Gangneung,1981-04-02,91.0,1981-04-08,97.0,1981-04-14,103.0
Gangneung,1982-03-29,87.0,1982-04-06,95.0,1982-04-12,101.0
Gangneung,1983-04-02,91.0,1983-04-08,97.0,1983-04-16,105.0
Gangneung,1984-03-20,79.0,1984-04-23,113.0,1984-05-01,121.0
Gangneung,1985-03-19,77.0,1985-04-10,99.0,1985-04-22,111.0
Gangneung,1986-03-25,83.0,1986-04-11,100.0,1986-04-14,103.0
Gangneung,1987-03-24,82.0,1987-04-10,99.0,1987-04-15,104.0
Gangneung,1988-03-26,85.0,1988-04-15,105.0,1988-04-17,107.0
Gangneung,1989-03-19,77.0,1989-04-03,92.0,1989-04-09,98.0
Gangneung,1990-03-14,72.0,1990-04-01,90.0,1990-04-07,96.0
Gangneung,1991-04-07,96.0,1991-04-12,101.0,1991-04-15,104.0
Gangneung,1992-03-28,87.0,1992-04-03,93.0,1992-04-05,95.0
Gangneung,1993-03-22,80.0,1993-04-06,95.0,1993-04-08,97.0
Gangneung,1994-03-27,85.0,1994-04-06,95.0,1994-04-11,100.0
Gangneung,1995-03-30,88.0,1995-04-07,96.0,,
Gangneung,1996-03-30,89.0,1996-04-13,103.0,,
Gangneung,1997-03-29,87.0,1997-04-05,94.0,,
Gangneung,1998-03-22,80.0,1998-03-28,86.0,,
Gangneung,1999-03-20,78.0,1999-04-03,92.0,,
Gangneung,2000-03-27,86.0,2000-04-04,94.0,,
Gangneung,2001-03-25,83.0,2001-04-02,91.0,,
Gangneung,2002-03-17,75.0,2002-03-21,79.0,,
Gangneung,2003-03-25,83.0,2003-04-04,93.0,,
Gangneung,2004-03-16,75.0,2004-03-26,85.0,,
Gangneung,2005-03-17,75.0,2005-04-07,96.0,,
Gangneung,2006-03-20,78.0,2006-04-03,92.0,,
Gangneung,2007-03-09,67.0,2007-03-29,87.0,,
Gangneung,2008-03-19,78.0,2008-04-03,93.0,,
Gangneung,,,,,,
Geochang,1973-03-27,85.0,1973-04-05,94.0,1973-04-13,102.0
Geochang,1974-04-05,94.0,1974-04-13,102.0,1974-04-20,109.0
Geochang,1975-03-20,78.0,1975-04-13,102.0,1975-04-18,107.0
Geochang,1976-03-29,88.0,1976-04-13,103.0,1976-04-18,108.0
Geochang,1977-04-02,91.0,1977-04-08,97.0,1977-04-14,103.0
Geochang,1978-04-04,93.0,1978-04-10,99.0,1978-04-18,107.0
Geochang,1979-03-23,81.0,1979-04-10,99.0,1979-04-04,93.0
Geochang,1980-03-30,89.0,1980-04-10,100.0,1980-04-15,105.0
Geochang,1983-03-27,85.0,1981-04-09,98.0,1981-04-14,103.0
Geochang,1984-04-06,96.0,1982-04-05,94.0,1982-04-08,97.0
Geochang,1985-04-05,94.0,1983-04-12,101.0,1983-04-16,105.0
Geochang,1986-03-28,86.0,1984-04-17,107.0,1984-04-20,110.0
Geochang,1987-03-20,78.0,1985-04-16,105.0,1985-04-19,108.0
Geochang,1988-03-20,79.0,1986-04-13,102.0,1986-04-18,107.0
Geochang,1989-04-03,92.0,1987-04-09,98.0,1987-04-14,103.0
Geochang,1991-03-21,79.0,1988-04-15,105.0,1988-04-18,108.0
Geochang,1992-03-27,86.0,1989-04-08,97.0,1989-04-11,100.0
Geochang,1993-03-26,84.0,1990-04-08,97.0,1990-04-11,100.0
Geochang,1994-04-02,91.0,1991-04-11,100.0,1991-04-16,105.0
Geochang,1995-03-28,86.0,1992-04-02,92.0,1992-04-10,100.0
Geochang,1996-04-01,91.0,1993-04-06,95.0,1993-04-14,103.0
Geochang,1997-03-22,80.0,1994-04-07,96.0,1994-04-15,104.0
Geochang,1998-03-20,78.0,1995-04-09,98.0,,
Geochang,1999-03-30,88.0,1996-04-20,110.0,,
Geochang,2000-03-29,88.0,1997-04-08,97.0,,
Geochang,2001-03-27,85.0,1998-04-05,94.0,,
Geochang,2002-03-14,72.0,1999-04-11,100.0,,
Geochang,2003-03-29,87.0,2000-04-08,98.0,,
Geochang,2004-03-26,85.0,2001-04-05,94.0,,
Geochang,2005-04-05,94.0,2002-03-29,87.0,,
Geochang,2006-03-29,87.0,2003-04-05,94.0,,
Geochang,2007-03-23,81.0,2004-04-01,91.0,,
Geochang,2008-03-27,86.0,2005-04-11,100.0,,
Geochang,2009-03-22,80.0,2006-04-05,94.0,,
Geochang,2010-03-26,84.0,2007-03-30,88.0,,
Geochang,2011-04-01,90.0,2008-04-04,94.0,,
Geochang,2012-04-03,93.0,2009-04-01,90.0,,
Geochang,2013-03-19,77.0,2010-04-11,100.0,,
Geochang,2014-03-24,82.0,2011-04-11,100.0,,
Geochang,2015-03-25,83.0,2012-04-12,102.0,,
Geochang,,,2013-04-03,92.0,,
Geochang,,,2014-03-31,89.0,,
Geochang,,,2015-03-31,89.0,,
Geochang,,,,,,
Geoje,1981-04-01,90.0,1974-04-08,97.0,1974-04-15,104.0
Geoje,1982-03-23,81.0,1978-04-05,94.0,1978-04-11,100.0
Geoje,1983-03-28,86.0,1979-04-06,95.0,1979-04-13,102.0
Geoje,1984-03-27,86.0,1980-04-08,98.0,1980-04-10,100.0
Geoje,1985-03-22,80.0,1981-04-05,94.0,1981-04-11,100.0
Geoje,1986-03-26,84.0,1982-03-28,86.0,1982-04-05,94.0
Geoje,1987-03-24,82.0,1983-04-03,92.0,1983-04-08,97.0
Geoje,1988-03-26,85.0,1984-04-10,100.0,1984-04-15,105.0
Geoje,1989-03-20,78.0,1985-04-01,90.0,1985-04-09,98.0
Geoje,1990-03-21,79.0,1986-04-06,95.0,1986-04-10,99.0
Geoje,1991-03-29,87.0,1987-03-31,89.0,1987-04-05,94.0
Geoje,1992-03-14,73.0,1988-03-31,90.0,1989-03-27,85.0
Geoje,1993-03-16,74.0,1989-03-24,82.0,1990-03-28,86.0
Geoje,1994-03-21,79.0,1990-03-24,82.0,1991-04-14,103.0
Geoje,1995-03-20,78.0,1991-04-07,96.0,1992-04-06,96.0
Geoje,1996-03-22,81.0,1992-04-01,91.0,1993-04-05,94.0
Geoje,1997-03-14,72.0,1993-03-31,89.0,1994-04-17,106.0
Geoje,1998-03-08,66.0,1994-04-02,91.0,,
Geoje,1999-03-11,69.0,1995-04-05,94.0,,
Geoje,2000-03-13,72.0,1996-04-08,98.0,,
Geoje,2001-03-19,77.0,1997-03-28,86.0,,
Geoje,2002-03-11,69.0,1998-03-27,85.0,,
Geoje,2003-03-12,70.0,1999-03-28,86.0,,
Geoje,2004-03-10,69.0,2000-04-01,91.0,,
Geoje,2005-03-16,74.0,2001-03-28,86.0,,
Geoje,2006-03-11,69.0,2002-03-21,79.0,,
Geoje,2007-03-08,66.0,2003-03-28,86.0,,
Geoje,2008-03-14,73.0,2004-03-24,83.0,,
Geoje,,,2005-04-04,93.0,,
Geoje,,,2006-03-27,85.0,,
Geoje,,,2007-03-25,83.0,,
Geoje,,,2008-03-27,86.0,,
Geoje,,,,,,
Geumsan,1984-04-11,101.0,1977-04-11,100.0,1977-04-16,105.0
Geumsan,1985-04-09,98.0,1978-04-10,99.0,1978-04-13,102.0
Geumsan,1986-04-08,97.0,1979-04-09,98.0,1979-04-14,103.0
Geumsan,1987-04-07,96.0,1980-04-11,101.0,1980-04-17,107.0
Geumsan,1988-04-11,101.0,1981-04-10,99.0,1981-04-15,104.0
Geumsan,1989-03-19,77.0,1982-04-10,99.0,1982-04-13,102.0
Geumsan,1990-03-22,80.0,1983-04-11,100.0,1983-04-14,103.0
Geumsan,1991-03-30,88.0,1984-04-18,108.0,1984-04-20,110.0
Geumsan,1992-03-27,86.0,1985-04-15,104.0,1985-04-18,107.0
Geumsan,1993-04-03,92.0,1986-04-14,103.0,1986-04-16,105.0
Geumsan,1994-04-02,91.0,1987-04-10,99.0,1987-04-12,101.0
Geumsan,1995-03-29,87.0,1988-04-16,106.0,1988-04-18,108.0
Geumsan,1996-04-04,94.0,1989-04-06,95.0,1989-04-09,98.0
Geumsan,1997-03-28,86.0,1990-04-07,96.0,1990-04-10,99.0
Geumsan,1998-03-15,73.0,1991-04-11,100.0,1991-04-15,104.0
Geumsan,1999-03-20,78.0,1992-04-04,94.0,1992-04-06,96.0
Geumsan,2000-03-27,86.0,1993-04-14,103.0,1993-04-19,108.0
Geumsan,2001-03-26,84.0,1994-04-08,97.0,1994-04-10,99.0
Geumsan,2002-03-22,80.0,1995-04-14,103.0,,
Geumsan,2003-03-27,85.0,1996-04-22,112.0,,
Geumsan,2004-03-21,80.0,1997-04-11,100.0,,
Geumsan,2005-03-31,89.0,1998-04-06,95.0,,
Geumsan,2006-03-29,87.0,1999-04-10,99.0,,
Geumsan,2007-03-23,81.0,2000-04-12,102.0,,
Geumsan,2008-03-26,85.0,2001-04-09,98.0,,
Geumsan,,,2002-03-31,89.0,,
Geumsan,,,2003-04-06,95.0,,
Geumsan,,,2004-04-02,92.0,,
Geumsan,,,2005-04-11,100.0,,
Geumsan,,,2006-04-09,98.0,,
Geumsan,,,2007-04-05,94.0,,
Geumsan,,,2008-04-06,96.0,,
Geumsan,,,,,,
Gimhae,,,,,,
Gochang,2011-04-02,91.0,2011-04-11,100.0,,
Gochang,2012-03-27,86.0,2012-04-15,105.0,,
Gochang,2013-03-22,80.0,2013-04-09,98.0,,
Gochang,2014-03-24,82.0,2014-03-31,89.0,,
Gochang,2015-03-18,76.0,2015-04-03,92.0,,
Gochang,,,,,,
Gochang-gun,2009-03-18,76.0,2009-04-01,90.0,,
Gochang-gun,2010-03-16,74.0,2010-04-06,95.0,,
Gochang-gun,,,,,,
Goheung,1975-03-14,72.0,1975-04-07,96.0,1975-04-13,102.0
Goheung,1977-03-14,72.0,1976-04-05,95.0,1976-04-11,101.0
Goheung,1978-03-15,73.0,1977-04-06,95.0,1977-04-11,100.0
Goheung,1979-03-10,68.0,1978-04-10,99.0,1978-04-16,105.0
Goheung,1980-03-18,77.0,1979-04-07,96.0,1979-04-13,102.0
Goheung,1982-03-26,84.0,1980-04-16,106.0,1980-04-21,111.0
Goheung,1983-03-30,88.0,1981-04-14,103.0,1981-04-19,108.0
Goheung,1984-04-07,97.0,1982-04-11,100.0,1982-04-15,104.0
Goheung,1985-04-04,93.0,1983-04-13,102.0,1983-04-16,105.0
Goheung,1986-03-29,87.0,1984-04-16,106.0,1984-04-19,109.0
Goheung,1987-03-21,79.0,1985-04-08,97.0,1985-04-12,101.0
Goheung,1988-03-30,89.0,1986-04-07,96.0,1986-04-10,99.0
Goheung,1989-03-20,78.0,1987-04-07,96.0,1987-04-09,98.0
Goheung,1990-03-19,77.0,1988-04-11,101.0,1988-04-14,104.0
Goheung,1991-03-22,80.0,1989-03-31,89.0,1989-04-04,93.0
Goheung,1992-03-13,72.0,1990-03-26,84.0,1990-03-31,89.0
Goheung,1993-03-15,73.0,1991-03-29,87.0,1991-04-13,102.0
Goheung,1994-03-29,87.0,1992-03-20,79.0,1992-03-31,90.0
Goheung,1995-03-26,84.0,1993-03-31,89.0,1993-04-10,99.0
Goheung,1996-03-25,84.0,1994-04-06,95.0,1994-04-10,99.0
Goheung,1997-03-12,70.0,1995-04-05,94.0,,
Goheung,1998-03-07,65.0,1996-04-10,100.0,,
Goheung,1999-03-13,71.0,1997-03-31,89.0,,
Goheung,2000-03-22,81.0,1998-03-28,86.0,,
Goheung,2001-03-21,79.0,1999-03-29,87.0,,
Goheung,2002-03-15,73.0,2000-03-30,89.0,,
Goheung,2003-03-13,71.0,2001-04-03,92.0,,
Goheung,2004-03-13,72.0,2002-03-30,88.0,,
Goheung,2005-03-21,79.0,2003-03-31,89.0,,
Goheung,2006-03-18,76.0,2004-03-29,88.0,,
Goheung,2007-03-13,71.0,2005-04-08,97.0,,
Goheung,2008-03-15,74.0,2006-04-01,90.0,,
Goheung,,,2007-03-27,85.0,,
Goheung,,,2008-03-28,87.0,,
Goheung,,,,,,
Gosan,1999-03-17,75.0,1999-03-26,84.0,,
Gosan,2000-03-19,78.0,2000-04-01,91.0,,
Gosan,2001-03-12,70.0,2001-03-26,84.0,,
Gosan,2002-03-10,68.0,2002-03-21,79.0,,
Gosan,2003-03-07,65.0,2003-03-24,82.0,,
Gosan,2004-03-17,76.0,2004-03-24,83.0,,
Gosan,2005-03-17,75.0,2005-04-04,93.0,,
Gosan,2006-03-10,68.0,2006-03-26,84.0,,
Gosan,2007-03-07,65.0,2007-03-21,79.0,,
Gosan,2008-03-09,68.0,2008-03-25,84.0,,
Gosan,2009-03-10,68.0,2009-03-20,78.0,,
Gosan,2010-03-06,64.0,2010-03-22,80.0,,
Gosan,2011-03-10,68.0,2011-03-28,86.0,,
Gosan,2012-03-20,79.0,2012-04-05,95.0,,
Gosan,2013-03-08,66.0,2013-03-27,85.0,,
Gosan,2014-03-19,77.0,2014-03-28,86.0,,
Gosan,2015-03-20,78.0,2015-03-30,88.0,,
Gosan,,,,,,
Gumi,1974-04-07,96.0,1974-04-14,103.0,1974-04-20,109.0
Gumi,1976-04-13,103.0,1975-04-09,98.0,1975-04-13,102.0
Gumi,1977-04-06,95.0,1976-04-10,100.0,1976-04-14,104.0
Gumi,1978-03-28,86.0,1977-04-10,99.0,1977-04-13,102.0
Gumi,1979-03-29,87.0,1978-04-08,97.0,1978-04-11,100.0
Gumi,1980-04-01,91.0,1979-04-06,95.0,1979-04-09,98.0
Gumi,1981-03-31,89.0,1980-04-09,99.0,1980-04-14,104.0
Gumi,1982-03-25,83.0,1981-04-08,97.0,1981-04-12,101.0
Gumi,1983-03-21,79.0,1982-04-03,92.0,1982-04-07,96.0
Gumi,1984-03-31,90.0,1983-04-09,98.0,1983-04-07,96.0
Gumi,1985-03-31,89.0,1984-04-16,106.0,1984-04-21,111.0
Gumi,1986-03-28,86.0,1985-04-11,100.0,1985-04-15,104.0
Gumi,1987-03-20,78.0,1986-04-11,100.0,1986-04-17,106.0
Gumi,1988-03-24,83.0,1987-04-08,97.0,1987-04-13,102.0
Gumi,1989-03-17,75.0,1988-04-13,103.0,1988-04-17,107.0
Gumi,1990-03-10,68.0,1989-04-04,93.0,1989-04-09,98.0
Gumi,1991-03-15,73.0,1990-03-28,86.0,1990-04-02,91.0
Gumi,1992-03-11,70.0,1991-04-11,100.0,1991-04-16,105.0
Gumi,1993-03-13,71.0,1992-03-31,90.0,1992-04-05,95.0
Gumi,1994-03-17,75.0,1993-04-03,92.0,1993-04-11,100.0
Gumi,1995-03-12,70.0,1994-04-06,95.0,1994-04-09,98.0
Gumi,1996-03-26,85.0,1995-04-05,94.0,,
Gumi,1997-03-15,73.0,1996-04-15,105.0,,
Gumi,1998-03-12,70.0,1997-04-01,90.0,,
Gumi,1999-03-12,70.0,1998-03-28,86.0,,
Gumi,2000-03-16,75.0,1999-04-02,91.0,,
Gumi,2001-03-18,76.0,2000-04-12,102.0,,
Gumi,2002-03-11,69.0,2001-04-01,90.0,,
Gumi,2003-03-20,78.0,2002-03-25,83.0,,
Gumi,2004-03-16,75.0,2003-04-01,90.0,,
Gumi,2005-03-26,84.0,2004-03-28,87.0,,
Gumi,2006-03-24,82.0,2005-04-07,96.0,,
Gumi,2007-03-21,79.0,2006-04-03,92.0,,
Gumi,2008-03-21,80.0,2007-03-28,86.0,,
Gumi,2009-03-17,75.0,2008-04-01,91.0,,
Gumi,2010-03-26,84.0,2009-03-25,83.0,,
Gumi,2011-03-23,81.0,2010-04-08,97.0,,
Gumi,2012-03-26,85.0,2011-04-07,96.0,,
Gumi,2013-03-18,76.0,2012-04-09,99.0,,
Gumi,2014-03-18,76.0,2013-03-31,89.0,,
Gumi,2015-03-18,76.0,2014-03-28,86.0,,
Gumi,,,2015-03-28,86.0,,
Gumi,,,,,,
Gunsan,1973-03-31,89.0,1973-04-10,99.0,1973-04-18,107.0
Gunsan,1974-04-05,94.0,1974-04-13,102.0,1974-04-23,112.0
Gunsan,1975-03-20,78.0,1975-04-15,104.0,1975-04-18,107.0
Gunsan,1976-03-24,83.0,1976-04-13,103.0,1976-04-21,111.0
Gunsan,1977-03-23,81.0,1977-04-11,100.0,1977-04-20,109.0
Gunsan,1978-04-04,93.0,1978-04-12,101.0,1978-04-21,110.0
Gunsan,1979-03-27,85.0,1979-04-07,96.0,1979-04-20,109.0
Gunsan,1980-03-29,88.0,1980-04-14,104.0,1980-04-22,112.0
Gunsan,1981-03-29,87.0,1981-04-14,103.0,1981-04-20,109.0
Gunsan,1982-03-29,87.0,1982-04-14,103.0,1982-04-20,109.0
Gunsan,1983-03-28,86.0,1983-04-10,99.0,1983-04-16,105.0
Gunsan,1984-04-04,94.0,1984-04-17,107.0,1984-04-23,113.0
Gunsan,1985-04-06,95.0,1985-04-16,105.0,1985-04-20,109.0
Gunsan,1986-04-14,103.0,1986-04-17,106.0,1986-04-22,111.0
Gunsan,1987-03-30,88.0,1987-04-15,104.0,1988-04-21,111.0
Gunsan,1988-03-31,90.0,1988-04-17,107.0,1989-04-14,103.0
Gunsan,1989-03-20,78.0,1989-04-09,98.0,1990-04-12,101.0
Gunsan,1990-03-24,82.0,1990-04-07,96.0,1991-04-19,108.0
Gunsan,1991-04-08,97.0,1991-04-13,102.0,1992-04-08,98.0
Gunsan,1992-03-26,85.0,1992-04-05,95.0,1993-04-18,107.0
Gunsan,1993-03-23,81.0,1993-04-16,105.0,1994-04-17,106.0
Gunsan,1994-03-27,85.0,1994-04-13,102.0,2015-04-09,98.0
Gunsan,1995-03-21,79.0,1995-04-22,111.0,,
Gunsan,1996-03-26,85.0,1996-04-23,113.0,,
Gunsan,1997-03-11,69.0,1997-04-10,99.0,,
Gunsan,1998-03-18,76.0,1998-04-05,94.0,,
Gunsan,1999-03-17,75.0,1999-04-10,99.0,,
Gunsan,2000-03-31,90.0,2000-04-12,102.0,,
Gunsan,2001-03-23,81.0,2001-04-10,99.0,,
Gunsan,2002-03-20,78.0,2002-04-05,94.0,,
Gunsan,2003-03-26,84.0,2003-04-05,94.0,,
Gunsan,2004-03-26,85.0,2004-04-06,96.0,,
Gunsan,2005-04-05,94.0,2005-04-16,105.0,,
Gunsan,2006-04-01,90.0,2006-04-10,99.0,,
Gunsan,2007-03-28,86.0,2007-04-05,94.0,,
Gunsan,2008-03-26,85.0,2008-04-06,96.0,,
Gunsan,2009-03-20,78.0,2009-04-06,95.0,,
Gunsan,2010-03-19,77.0,2010-04-06,95.0,,
Gunsan,2011-04-04,93.0,2011-04-18,107.0,,
Gunsan,2012-03-31,90.0,2012-04-16,106.0,,
Gunsan,2013-03-25,83.0,2013-04-12,101.0,,
Gunsan,2014-03-25,83.0,2014-04-01,90.0,,
Gunsan,2015-03-19,77.0,2015-04-05,94.0,,
Gunsan,,,,,,
Gwangju,1973-03-24,82.0,1973-04-02,91.0,1973-04-07,96.0
Gwangju,1974-03-31,89.0,1974-04-08,97.0,1974-04-13,102.0
Gwangju,1975-03-29,87.0,1975-04-09,98.0,1975-04-15,104.0
Gwangju,1976-03-28,87.0,1976-04-03,93.0,1976-04-10,100.0
Gwangju,1977-04-04,93.0,1977-04-09,98.0,1977-04-10,99.0
Gwangju,1979-03-25,83.0,1978-04-08,97.0,1978-04-13,102.0
Gwangju,1980-03-27,86.0,1979-03-30,88.0,1979-04-07,96.0
Gwangju,1981-03-24,82.0,1980-04-07,97.0,1980-04-11,101.0
Gwangju,1982-03-19,77.0,1981-04-01,90.0,1981-04-08,97.0
Gwangju,1983-03-16,74.0,1982-03-31,89.0,1982-04-04,93.0
Gwangju,1984-03-28,87.0,1983-04-04,93.0,1983-04-08,97.0
Gwangju,1985-03-22,80.0,1984-04-11,101.0,1984-04-13,103.0
Gwangju,1986-03-21,79.0,1985-04-08,97.0,1985-04-11,100.0
Gwangju,1987-03-19,77.0,1986-04-06,95.0,1986-04-10,99.0
Gwangju,1988-03-16,75.0,1987-04-05,94.0,1987-04-08,97.0
Gwangju,1989-03-13,71.0,1988-04-08,98.0,1988-04-13,103.0
Gwangju,1990-03-09,67.0,1989-04-02,91.0,1989-04-05,94.0
Gwangju,1991-03-20,78.0,1990-03-28,86.0,1990-04-02,91.0
Gwangju,1992-03-11,70.0,1991-04-08,97.0,1991-04-10,99.0
Gwangju,1993-03-15,73.0,1992-03-26,85.0,1992-03-31,90.0
Gwangju,1994-03-26,84.0,1993-04-03,92.0,1993-04-07,96.0
Gwangju,1995-03-08,66.0,1994-04-05,94.0,1994-04-08,97.0
Gwangju,1996-03-21,80.0,1995-04-05,94.0,2015-04-03,92.0
Gwangju,1997-03-07,65.0,1996-04-14,104.0,2016-03-31,90.0
Gwangju,1998-03-06,64.0,1997-03-28,86.0,2017-04-09,98.0
Gwangju,1999-03-17,75.0,1998-03-26,84.0,2018-03-29,87.0
Gwangju,2000-03-12,71.0,1999-03-30,88.0,2019-03-29,87.0
Gwangju,2001-03-04,62.0,2000-04-02,92.0,2020-03-29,88.0
Gwangju,2002-03-02,60.0,2001-04-02,91.0,2021-03-24,82.0
Gwangju,2003-03-04,62.0,2002-03-22,80.0,2022-03-29,87.0
Gwangju,2004-03-14,73.0,2003-03-31,89.0,2023-03-26,84.0
Gwangju,2005-03-28,86.0,2004-03-27,86.0,2024-04-01,91.0
Gwangju,2006-03-20,78.0,2005-04-07,96.0,,
Gwangju,2007-03-13,71.0,2006-03-30,88.0,,
Gwangju,2008-03-13,72.0,2007-03-25,83.0,,
Gwangju,2009-03-16,74.0,2008-03-31,90.0,,
Gwangju,2010-03-11,69.0,2009-03-22,80.0,,
Gwangju,2011-03-15,73.0,2010-03-31,89.0,,
Gwangju,2012-03-16,75.0,2011-04-06,95.0,,
Gwangju,2013-03-13,71.0,2012-04-08,98.0,,
Gwangju,2014-03-17,75.0,2013-03-29,87.0,,
Gwangju,2015-03-14,72.0,2014-03-28,86.0,,
Gwangju,2016-03-13,72.0,2015-03-29,87.0,,
Gwangju,2017-03-15,73.0,2016-03-29,88.0,,
Gwangju,2018-03-12,70.0,2017-04-02,91.0,,
Gwangju,2019-02-24,54.0,2018-03-27,85.0,,
Gwangju,2020-02-24,54.0,2019-03-27,85.0,,
Gwangju,2021-02-21,51.0,2020-03-23,82.0,,
Gwangju,2022-02-28,58.0,2021-03-18,76.0,,
Gwangju,2023-02-28,58.0,2022-03-25,83.0,,
Gwangju,2024-03-17,76.0,2023-03-23,81.0,,
Gwangju,2025-03-24,82.0,2025-03-27,85.0,2025-04-04,93.0
Gwangju,,,2024-03-27,86.0,,
Gwangyang,,,,,,
Gyeongju,,,,,,
Haenam,1974-03-28,86.0,1973-03-30,88.0,1973-04-07,96.0
Haenam,1976-03-24,83.0,1974-04-05,94.0,1974-04-12,101.0
Haenam,1977-03-28,86.0,1975-04-06,95.0,1975-04-10,99.0
Haenam,1978-03-30,88.0,1976-04-06,96.0,1976-04-10,100.0
Haenam,1979-03-21,79.0,1977-04-09,98.0,1977-04-14,103.0
Haenam,1980-03-27,86.0,1978-04-10,99.0,1978-04-16,105.0
Haenam,1981-03-20,78.0,1979-03-28,86.0,1979-04-08,97.0
Haenam,1982-03-18,76.0,1980-04-07,97.0,1980-04-10,100.0
Haenam,1983-03-21,79.0,1981-04-06,95.0,1981-04-09,98.0
Haenam,1984-03-31,90.0,1982-04-01,90.0,1982-04-05,94.0
Haenam,1985-03-21,79.0,1983-04-05,94.0,1983-04-08,97.0
Haenam,1986-03-25,83.0,1984-04-12,102.0,1984-04-16,106.0
Haenam,1987-03-18,76.0,1985-04-01,90.0,1985-04-04,93.0
Haenam,1988-03-17,76.0,1986-04-06,95.0,1986-04-08,97.0
Haenam,1989-03-02,60.0,1987-04-03,92.0,1987-04-09,98.0
Haenam,1990-03-18,76.0,1988-04-09,99.0,1988-04-14,104.0
Haenam,1991-03-29,87.0,1989-03-14,72.0,1989-03-21,79.0
Haenam,1992-03-19,78.0,1990-03-26,84.0,1990-04-09,98.0
Haenam,1993-03-20,78.0,1991-04-08,97.0,1991-04-14,103.0
Haenam,1994-03-23,81.0,1992-03-30,89.0,1992-04-08,98.0
Haenam,1995-03-20,78.0,1993-04-03,92.0,1993-04-11,100.0
Haenam,1996-03-29,88.0,1994-04-07,96.0,1994-04-12,101.0
Haenam,1997-03-12,70.0,1995-04-06,95.0,,
Haenam,1998-03-16,74.0,1996-04-15,105.0,,
Haenam,1999-03-18,76.0,1997-04-03,92.0,,
Haenam,2000-03-29,88.0,1998-04-01,90.0,,
Haenam,2001-03-25,83.0,1999-04-05,94.0,,
Haenam,2002-03-18,76.0,2000-04-09,99.0,,
Haenam,2003-03-19,77.0,2001-04-06,95.0,,
Haenam,2004-03-23,82.0,2002-03-30,88.0,,
Haenam,2005-04-06,95.0,2003-04-01,90.0,,
Haenam,2006-03-22,80.0,2004-03-29,88.0,,
Haenam,2007-03-19,77.0,2005-04-09,98.0,,
Haenam,2008-03-24,83.0,2006-04-05,94.0,,
Haenam,,,2007-03-30,88.0,,
Haenam,,,2008-04-03,93.0,,
Haenam,,,,,,
Hamyang,,,,,,
Hapcheon,1973-02-28,58.0,1973-03-16,74.0,1973-04-03,92.0
Hapcheon,1974-04-02,91.0,1974-04-08,97.0,1974-04-13,102.0
Hapcheon,1975-04-01,90.0,1975-04-05,94.0,1975-04-10,99.0
Hapcheon,1976-03-31,90.0,1976-04-07,97.0,1976-04-14,104.0
Hapcheon,1977-03-18,76.0,1977-04-03,92.0,1977-04-11,100.0
Hapcheon,1978-03-19,77.0,1978-04-06,95.0,1978-04-12,101.0
Hapcheon,1979-03-08,66.0,1979-03-31,89.0,1979-04-06,95.0
Hapcheon,1980-03-07,66.0,1980-04-07,97.0,1980-04-10,100.0
Hapcheon,1981-03-11,69.0,1981-04-04,93.0,1981-04-07,96.0
Hapcheon,1982-03-09,67.0,1982-03-31,89.0,1982-04-03,92.0
