db,indcode,isparent,indname,parentcode
hgnd,A090306,False,交通和通信类居民消费价格指数(上年=100),A0903
hgnd,A090307,False,娱乐教育文化用品及服务类居民消费价格指数(上年=100),A0903
hgnd,A090308,False,居住类居民消费价格指数(上年=100),A0903
hgnd,A0904,True,城市居民消费价格分类指数(上年=100)(-2015),A09
hgnd,A090401,False,食品类城市居民消费价格指数(上年=100),A0904
hgnd,A090402,False,烟酒及用品类城市居民消费价格指数(上年=100),A0904
hgnd,A090403,False,衣着类城市居民消费价格指数(上年=100),A0904
hgnd,A090404,False,家庭设备用品及维修服务类城市居民消费价格指数(上年=100),A0904
hgnd,A090405,False,医疗保健和个人用品类城市居民消费价格指数(上年=100),A0904
hgnd,A090406,False,交通和通信类城市居民消费价格指数(上年=100),A0904
hgnd,A090407,False,娱乐教育文化用品及服务类城市居民消费价格指数(上年=100),A0904
hgnd,A090408,False,居住类城市居民消费价格指数(上年=100),A0904
hgnd,A0905,True,农村居民消费价格分类指数(上年=100)(-2015),A09
hgnd,A090501,False,食品类农村居民消费价格指数(上年=100),A0905
hgnd,A090502,False,烟酒及饮料类农村居民消费价格指数(上年=100),A0905
hgnd,A090503,False,衣着类农村居民消费价格指数(上年=100),A0905
hgnd,A090504,False,家庭设备用品及维修服务类农村居民消费价格指数(上年=100),A0905
hgnd,A090505,False,医疗保健和个人用品类农村居民消费价格指数(上年=100),A0905
hgnd,A090506,False,交通和通信类农村居民消费价格指数(上年=100),A0905
hgnd,A090507,False,娱乐教育文化用品及服务类农村居民消费价格指数(上年=100),A0905
hgnd,A090508,False,居住类农村居民消费价格指数(上年=100),A0905
hgnd,A0906,False,商品零售价格分类指数(上年=100),A09
hgnd,A0907,False,城市商品零售价格分类指数(上年=100),A09
hgnd,A0908,False,农村商品零售价格指数(上年=100),A09
hgnd,A0909,False,农业生产资料价格分类指数(上年=100),A09
hgnd,A090A,False,农产品生产价格指数(上年=100),A09
hgnd,A090B,False,按工业行业分工业生产者出厂价格指数(上年=100)(-2011),A09
hgnd,A090C,False,按工业行业分工业生产者出厂价格指数(上年=100)(2012-),A09
hgnd,A090D,False,工业生产者出厂价格分类指数(上年=100),A09
hgnd,A090E,False,工业生产者购进价格指数(上年=100),A09
hgnd,A090F,False,固定资产投资价格指数(上年=100),A09
hgnd,A0A,True,人民生活,""
hgnd,A0A01,False,全国居民人均收入情况,A0A
hgnd,A0A02,False,城镇居民人均收入情况,A0A
hgnd,A0A03,False,农村居民人均收入情况,A0A
hgnd,A0A04,False,全国居民人均支出情况,A0A
hgnd,A0A05,False,城镇居民人均支出情况,A0A
hgnd,A0A06,False,农村居民人均支出情况,A0A
hgnd,A0A07,False,全国居民按收入五等份分组的收入情况,A0A
hgnd,A0A08,False,城镇居民按收入五等份分组的收入情况,A0A
hgnd,A0A09,False,农村居民按收入五等份分组的收入情况,A0A
hgnd,A0A0A,False,全国居民主要食品消费量,A0A
hgnd,A0A0B,False,城镇居民主要食品消费量,A0A
hgnd,A0A0C,False,农村居民主要食品消费量,A0A
hgnd,A0A0D,False,全国居民平均每百户年末主要耐用消费品拥有量,A0A
hgnd,A0A0E,False,城镇居民平均每百户年末主要耐用消费品拥有量,A0A
hgnd,A0A0F,False,农村居民平均每百户年末主要耐用消费品拥有量,A0A
hgnd,A0A0G,False,居民人均可支配收入基尼系数,A0A
hgnd,A0A0H,False,居民恩格尔系数,A0A
hgnd,A0A0I,False,农民工规模及收入主要数据,A0A
hgnd,A0B,True,城市概况,""
hgnd,A0B01,False,全部地级及以上城市数,A0B
hgnd,A0B02,False,城市建设,A0B
hgnd,A0B03,False,城市供水,A0B
hgnd,A0B04,False,城市燃气,A0B
hgnd,A0B05,False,城市集中供热,A0B
hgnd,A0B06,False,城市市政设施,A0B
hgnd,A0B07,False,城市公共交通,A0B
hgnd,A0B08,False,城市绿地和园林,A0B
hgnd,A0B09,False,城市市容环境卫生,A0B
hgnd,A0B0A,False,城市设施水平,A0B
hgnd,A0C,True,资源和环境,""
hgnd,A0C01,False,主要矿产基础储量,A0C
hgnd,A0C02,False,水资源,A0C
hgnd,A0C03,False,供水用水情况,A0C
hgnd,A0C04,False,废水中主要污染物排放,A0C
hgnd,A0C05,False,废气中主要污染物排放,A0C
hgnd,A0C06,False,城市生活垃圾清运和处理情况,A0C
hgnd,A0C07,False,森林资源,A0C
hgnd,A0C08,False,造林面积,A0C
hgnd,A0C09,False,林业重点工程造林面积,A0C
hgnd,A0C0A,False,草原建设利用,A0C
hgnd,A0C0B,False,自然保护基本情况,A0C
hgnd,A0C0C,False,自然灾害,A0C
hgnd,A0C0D,False,地质灾害及防治,A0C
hgnd,A0C0E,False,森林火灾,A0C
hgnd,A0C0F,False,森林病虫鼠害防治,A0C
hgnd,A0C0G,False,地震灾害,A0C
hgnd,A0C0H,False,环境污染治理投资,A0C
hgnd,A0C0I,False,工业污染治理投资,A0C
hgnd,A0C0J,False,主要矿产查明资源储量,A0C
hgnd,A0C0K,False,主要矿产储量,A0C
hgnd,A0D,True,农业,""
hgnd,A0D01,False,农村基层组织情况,A0D
hgnd,A0D02,False,乡村户数和乡村人口,A0D
hgnd,A0D03,False,乡村从业人员,A0D
hgnd,A0D04,False,农、林、牧、渔业总产值及指数,A0D
hgnd,A0D05,False,主要农业机械年末拥有量,A0D
hgnd,A0D06,False,有效灌溉面积、农用化肥施用量、农村水电站及用电量,A0D
hgnd,A0D07,False,农村水电建设和发电量,A0D
hgnd,A0D08,False,灌溉、水库和除涝、治水情况,A0D
hgnd,A0D09,False,农村居民家庭生产性固定资产原值,A0D
hgnd,A0D0A,False,农村居民家庭平均每百户拥有主要生产性固定资产数量,A0D
hgnd,A0D0B,False,农村居民家庭土地经营情况,A0D
hgnd,A0D0C,False,农用柴油和农药使用量,A0D
hgnd,A0D0D,False,农用塑料薄膜使用量,A0D
hgnd,A0D0E,False,主要农作物播种面积,A0D
hgnd,A0D0F,False,主要农作物产品产量,A0D
hgnd,A0D0G,False,主要农作物单位面积产量,A0D
hgnd,A0D0H,False,果园面积,A0D
hgnd,A0D0I,False,瓜果类面积,A0D
hgnd,A0D0J,False,茶园面积,A0D
hgnd,A0D0K,False,茶叶、水果产量,A0D
hgnd,A0D0L,False,瓜果类单位面积产量,A0D
hgnd,A0D0M,False,主要林产品产量,A0D
hgnd,A0D0N,False,牲畜饲养,A0D
hgnd,A0D0O,False,牲畜出栏量,A0D
hgnd,A0D0P,False,畜产品产量,A0D
hgnd,A0D0Q,False,水产品产量,A0D
hgnd,A0D0R,False,按人口平均的主要农产品产量,A0D
hgnd,A0D0S,False,平均每一农业劳动力生产的主要农产品,A0D
hgnd,A0D0T,False,农村居民家庭平均每人出售主要农产品,A0D
hgnd,A0D0U,False,农村居民家庭平均每人出售主要畜产品及水产品,A0D
hgnd,A0D0V,False,受灾和成灾面积,A0D
hgnd,A0D0W,False,国有农场,A0D
hgnd,A0E,True,工业,""
hgnd,A0E01,True,按登记注册类型分规模以上工业企业经济指标(-2022),A0E
hgnd,A0E0101,False,企业单位数,A0E01
hgnd,A0E0102,False,亏损企业单位数,A0E01
hgnd,A0E0103,False,实收资本,A0E01
hgnd,A0E0104,False,国家资本金,A0E01
hgnd,A0E0105,False,集体资本金,A0E01
hgnd,A0E0106,False,法人资本金,A0E01
hgnd,A0E0107,False,个人资本金,A0E01
hgnd,A0E0108,False,港澳台资本金,A0E01
hgnd,A0E0109,False,外商资本金,A0E01
hgnd,A0E010A,False,流动资产合计,A0E01
hgnd,A0E010B,False,应收账款净额,A0E01
hgnd,A0E010C,False,存货,A0E01
hgnd,A0E010D,False,产成品,A0E01
hgnd,A0E010E,False,固定资产合计,A0E01
hgnd,A0E010F,False,固定资产原价合计,A0E01
hgnd,A0E010G,False,累计折旧,A0E01
hgnd,A0E010H,False,资产总计,A0E01
hgnd,A0E010I,False,流动负债合计,A0E01
hgnd,A0E010J,False,应付账款,A0E01
hgnd,A0E010K,False,负债合计,A0E01
hgnd,A0E010L,False,所有者权益合计,A0E01
hgnd,A0E010M,False,主营业务收入,A0E01
hgnd,A0E010N,False,主营业务成本,A0E01
hgnd,A0E010O,False,销售费用,A0E01
hgnd,A0E010P,False,主营业务税金及附加,A0E01
hgnd,A0E010Q,False,管理费用,A0E01
hgnd,A0E010R,False,财务费用,A0E01
hgnd,A0E010S,False,利息支出,A0E01
hgnd,A0E010T,False,营业利润,A0E01
hgnd,A0E010U,False,利润总额,A0E01
hgnd,A0E010V,False,亏损企业亏损总额,A0E01
hgnd,A0E010W,False,应交所得税,A0E01
hgnd,A0E010X,False,本年应交增值税,A0E01
hgnd,A0E010Y,False,工业销售产值(现价),A0E01
hgnd,A0E010Z,False,出口交货值,A0E01
hgnd,A0E21,True,按登记注册统计类别分规模以上工业企业经济指标（2023-至今）,A0E
hgnd,A0E2101,False,企业单位数（2023-至今）,A0E21
hgnd,A0E2102,False,资产总计（2023-至今）,A0E21
hgnd,A0E2103,False,固定资产净额（2023-至今）,A0E21
hgnd,A0E2104,False,固定资产原价（2023-至今）,A0E21
hgnd,A0E2105,False,累计折旧（2023-至今）,A0E21
hgnd,A0E2106,False,流动资产合计（2023-至今）,A0E21
hgnd,A0E2107,False,应收账款（2023-至今）,A0E21
hgnd,A0E2108,False,存货（2023-至今）,A0E21
hgnd,A0E2109,False,产成品（2023-至今）,A0E21
hgnd,A0E210A,False,负债合计（2023-至今）,A0E21
hgnd,A0E210B,False,流动负债合计（2023-至今）,A0E21
hgnd,A0E210C,False,应付账款（2023-至今）,A0E21
hgnd,A0E210D,False,所有者权益合计（2023-至今）,A0E21
hgnd,A0E210E,False,实收资本（2023-至今）,A0E21
hgnd,A0E210F,False,国家资本（2023-至今）,A0E21
hgnd,A0E210G,False,集体资本（2023-至今）,A0E21
hgnd,A0E210H,False,法人资本（2023-至今）,A0E21
hgnd,A0E210I,False,个人资本（2023-至今）,A0E21
hgnd,A0E210J,False,港澳台资本（2023-至今）,A0E21
hgnd,A0E210K,False,外商资本（2023-至今）,A0E21
hgnd,A0E210L,False,营业收入（2023-至今）,A0E21
hgnd,A0E210M,False,营业成本（2023-至今）,A0E21
hgnd,A0E210N,False,销售费用（2023-至今）,A0E21
hgnd,A0E210O,False,管理费用（2023-至今）,A0E21
hgnd,A0E210P,False,财务费用（2023-至今）,A0E21
hgnd,A0E210Q,False,利息费用（2023-至今）,A0E21
hgnd,A0E210R,False,投资收益（2023-至今）,A0E21
hgnd,A0E210S,False,营业利润（2023-至今）,A0E21
hgnd,A0E210T,False,利润总额（2023-至今）,A0E21
hgnd,A0E210U,False,亏损企业亏损额（2023-至今）,A0E21
hgnd,A0E210V,False,平均用工人数（2023-至今）,A0E21
hgnd,A0E02,True,按行业分规模以上工业企业主要经济指标(2000-2002),A0E
hgnd,A0E0201,False,企业单位数,A0E02
hgnd,A0E0202,False,亏损企业单位数,A0E02
hgnd,A0E0203,False,实收资本,A0E02
hgnd,A0E0204,False,国家资本金,A0E02
hgnd,A0E0205,False,集体资本金,A0E02
hgnd,A0E0206,False,法人资本金,A0E02
hgnd,A0E0207,False,个人资本金,A0E02
hgnd,A0E0208,False,港澳台资本金,A0E02
hgnd,A0E0209,False,外商资本金,A0E02
hgnd,A0E020A,False,流动资产合计,A0E02
hgnd,A0E020B,False,应收账款净额,A0E02
hgnd,A0E020C,False,存货,A0E02
hgnd,A0E020D,False,产成品,A0E02
hgnd,A0E020E,False,固定资产合计,A0E02
hgnd,A0E020F,False,固定资产原价合计,A0E02
hgnd,A0E020G,False,累计折旧,A0E02
hgnd,A0E020H,False,资产总计,A0E02
hgnd,A0E020I,False,流动负债合计,A0E02
hgnd,A0E020J,False,应付账款,A0E02
hgnd,A0E020K,False,负债合计,A0E02
hgnd,A0E020L,False,所有者权益合计,A0E02
hgnd,A0E020M,False,主营业务收入,A0E02
hgnd,A0E020N,False,主营业务成本,A0E02
hgnd,A0E020O,False,销售费用,A0E02
hgnd,A0E020P,False,主营业务税金及附加,A0E02
hgnd,A0E020Q,False,管理费用,A0E02
hgnd,A0E020R,False,财务费用,A0E02
hgnd,A0E020S,False,利息支出,A0E02
hgnd,A0E020T,False,营业利润,A0E02
hgnd,A0E020U,False,利润总额,A0E02
hgnd,A0E020V,False,亏损企业亏损总额,A0E02
hgnd,A0E020W,False,应交所得税,A0E02
hgnd,A0E020X,False,本年应交增值税,A0E02
hgnd,A0E020Y,False,工业销售产值(现价),A0E02
hgnd,A0E020Z,False,出口交货值,A0E02
hgnd,A0E03,True,按行业分规模以上工业企业主要经济指标(2003-2011),A0E
hgnd,A0E0301,False,企业单位数,A0E03
hgnd,A0E0302,False,亏损企业单位数,A0E03
hgnd,A0E0303,False,实收资本,A0E03
hgnd,A0E0304,False,国家资本金,A0E03
hgnd,A0E0305,False,集体资本金,A0E03
hgnd,A0E0306,False,法人资本金,A0E03
hgnd,A0E0307,False,个人资本金,A0E03
hgnd,A0E0308,False,港澳台资本金,A0E03
hgnd,A0E0309,False,外商资本金,A0E03
hgnd,A0E030A,False,流动资产合计,A0E03
hgnd,A0E030B,False,应收账款净额,A0E03
hgnd,A0E030C,False,存货,A0E03
hgnd,A0E030D,False,产成品,A0E03
hgnd,A0E030E,False,固定资产合计,A0E03
hgnd,A0E030F,False,固定资产原价合计,A0E03
hgnd,A0E030G,False,累计折旧,A0E03
hgnd,A0E030H,False,资产总计,A0E03
hgnd,A0E030I,False,流动负债合计,A0E03
hgnd,A0E030J,False,应付账款,A0E03
hgnd,A0E030K,False,负债合计,A0E03
hgnd,A0E030L,False,所有者权益合计,A0E03
hgnd,A0E030M,False,主营业务收入,A0E03
hgnd,A0E030N,False,主营业务成本,A0E03
hgnd,A0E030O,False,销售费用,A0E03
hgnd,A0E030P,False,主营业务税金及附加,A0E03
hgnd,A0E030Q,False,管理费用,A0E03
hgnd,A0E030R,False,财务费用,A0E03
hgnd,A0E030S,False,利息支出,A0E03
hgnd,A0E030T,False,营业利润,A0E03
hgnd,A0E030U,False,利润总额,A0E03
hgnd,A0E030V,False,亏损企业亏损总额,A0E03
hgnd,A0E030W,False,应交所得税,A0E03
hgnd,A0E030X,False,本年应交增值税,A0E03
hgnd,A0E030Y,False,工业销售产值(现价),A0E03
hgnd,A0E030Z,False,出口交货值,A0E03
hgnd,A0E04,True,按行业分规模以上工业企业主要经济指标(2012-2022),A0E
hgnd,A0E0401,False,企业单位数,A0E04
hgnd,A0E0402,False,亏损企业单位数,A0E04
hgnd,A0E0403,False,实收资本,A0E04
hgnd,A0E0404,False,国家资本金,A0E04
hgnd,A0E0405,False,集体资本金,A0E04
hgnd,A0E0406,False,法人资本金,A0E04
hgnd,A0E0407,False,个人资本金,A0E04
hgnd,A0E0408,False,港澳台资本金,A0E04
hgnd,A0E0409,False,外商资本金,A0E04
hgnd,A0E040A,False,流动资产合计,A0E04
hgnd,A0E040B,False,应收账款净额,A0E04
hgnd,A0E040C,False,存货,A0E04
hgnd,A0E040D,False,产成品,A0E04
hgnd,A0E040E,False,固定资产合计,A0E04
hgnd,A0E040F,False,固定资产原价合计,A0E04
hgnd,A0E040G,False,累计折旧,A0E04
hgnd,A0E040H,False,资产总计,A0E04
hgnd,A0E040I,False,流动负债合计,A0E04
hgnd,A0E040J,False,应付账款,A0E04
hgnd,A0E040K,False,负债合计,A0E04
hgnd,A0E040L,False,所有者权益合计,A0E04
hgnd,A0E040M,False,主营业务收入,A0E04
hgnd,A0E040N,False,主营业务成本,A0E04
hgnd,A0E040O,False,销售费用,A0E04
hgnd,A0E040P,False,主营业务费用及附加,A0E04
hgnd,A0E040Q,False,管理费用,A0E04
hgnd,A0E040R,False,财务费用,A0E04
hgnd,A0E040S,False,利息支出,A0E04
hgnd,A0E040T,False,营业利润,A0E04
hgnd,A0E040U,False,利润总额,A0E04
hgnd,A0E040V,False,亏损总额,A0E04
hgnd,A0E040W,False,应交所得税,A0E04
hgnd,A0E040X,False,本年应交增值税,A0E04
hgnd,A0E040Y,False,工业销售产值(现价),A0E04
hgnd,A0E040Z,False,出口交货值,A0E04
hgnd,A0E22,True,按行业分规模以上工业企业主要经济指标（2023-至今）,A0E
hgnd,A0E2201,False,企业单位数（2023-至今）,A0E22
hgnd,A0E2202,False,资产总计（2023-至今）,A0E22
hgnd,A0E2203,False,固定资产净额（2023-至今）,A0E22
hgnd,A0E2204,False,固定资产原价（2023-至今）,A0E22
hgnd,A0E2205,False,累计折旧（2023-至今）,A0E22
hgnd,A0E2206,False,流动资产合计（2023-至今）,A0E22
hgnd,A0E2207,False,应收账款（2023-至今）,A0E22
hgnd,A0E2208,False,存货（2023-至今）,A0E22
hgnd,A0E2209,False,产成品（2023-至今）,A0E22
hgnd,A0E220A,False,负债合计（2023-至今）,A0E22
hgnd,A0E220B,False,流动负债合计（2023-至今）,A0E22
hgnd,A0E220C,False,应付账款（2023-至今）,A0E22
hgnd,A0E220D,False,所有者权益合计（2023-至今）,A0E22
hgnd,A0E220E,False,实收资本（2023-至今）,A0E22
hgnd,A0E220F,False,国家资本（2023-至今）,A0E22
hgnd,A0E220G,False,集体资本（2023-至今）,A0E22
hgnd,A0E220H,False,法人资本（2023-至今）,A0E22
hgnd,A0E220I,False,个人资本（2023-至今）,A0E22
hgnd,A0E220J,False,港澳台资本（2023-至今）,A0E22
hgnd,A0E220K,False,外商资本（2023-至今）,A0E22
hgnd,A0E220L,False,营业收入（2023-至今）,A0E22
hgnd,A0E220M,False,营业成本（2023-至今）,A0E22
hgnd,A0E220N,False,销售费用（2023-至今）,A0E22
hgnd,A0E220O,False,管理费用（2023-至今）,A0E22
hgnd,A0E220P,False,财务费用（2023-至今）,A0E22
hgnd,A0E220Q,False,利息费用（2023-至今）,A0E22
hgnd,A0E220R,False,投资收益（2023-至今）,A0E22
hgnd,A0E220S,False,营业利润（2023-至今）,A0E22
hgnd,A0E220T,False,利润总额（2023-至今）,A0E22
hgnd,A0E220U,False,亏损企业亏损额（2023-至今）,A0E22
hgnd,A0E220V,False,平均用工人数（2023-至今）,A0E22
hgnd,A0E05,True,按行业分国有控股工业企业主要经济指标(2000-2002),A0E
hgnd,A0E0501,False,企业单位数,A0E05
hgnd,A0E0502,False,亏损企业单位数,A0E05
hgnd,A0E0503,False,实收资本,A0E05
hgnd,A0E0504,False,国家资本金,A0E05
hgnd,A0E0505,False,集体资本金,A0E05
hgnd,A0E0506,False,法人资本金,A0E05
hgnd,A0E0507,False,个人资本金,A0E05
hgnd,A0E0508,False,港澳台资本金,A0E05
hgnd,A0E0509,False,外商资本金,A0E05
hgnd,A0E050A,False,流动资产合计,A0E05
hgnd,A0E050B,False,应收账款净额,A0E05
hgnd,A0E050C,False,存货,A0E05
hgnd,A0E050D,False,产成品,A0E05
hgnd,A0E050E,False,固定资产合计,A0E05
hgnd,A0E050F,False,固定资产原价合计,A0E05
hgnd,A0E050G,False,累计折旧,A0E05
hgnd,A0E050H,False,资产总计,A0E05
hgnd,A0E050I,False,流动负债合计,A0E05
hgnd,A0E050J,False,应付账款,A0E05
hgnd,A0E050K,False,负债合计,A0E05
hgnd,A0E050L,False,所有者权益合计,A0E05
hgnd,A0E050M,False,主营业务收入,A0E05
hgnd,A0E050N,False,主营业务成本,A0E05
hgnd,A0E050O,False,销售费用,A0E05
hgnd,A0E050P,False,主营业务税金及附加,A0E05
hgnd,A0E050Q,False,管理费用,A0E05
hgnd,A0E050R,False,财务费用,A0E05
hgnd,A0E050S,False,利息支出,A0E05
hgnd,A0E050T,False,营业利润,A0E05
hgnd,A0E050U,False,利润总额,A0E05
hgnd,A0E050V,False,亏损企业亏损总额,A0E05
hgnd,A0E050W,False,应交所得税,A0E05
hgnd,A0E050X,False,本年应交增值税,A0E05
hgnd,A0E050Y,False,工业销售产值(现价),A0E05
hgnd,A0E050Z,False,出口交货值,A0E05
hgnd,A0E06,True,按行业分国有控股工业企业主要经济指标(2003-2011),A0E
hgnd,A0E0601,False,企业单位数,A0E06
hgnd,A0E0602,False,亏损企业单位数,A0E06
hgnd,A0E0603,False,实收资本,A0E06
hgnd,A0E0604,False,国家资本金,A0E06
hgnd,A0E0605,False,集体资本金,A0E06
hgnd,A0E0606,False,法人资本金,A0E06
hgnd,A0E0607,False,个人资本金,A0E06
hgnd,A0E0608,False,港澳台资本金,A0E06
hgnd,A0E0609,False,外商资本金,A0E06
hgnd,A0E060A,False,流动资产合计,A0E06
hgnd,A0E060B,False,应收账款净额,A0E06
hgnd,A0E060C,False,存货,A0E06
hgnd,A0E060D,False,产成品,A0E06
hgnd,A0E060E,False,固定资产合计,A0E06
hgnd,A0E060F,False,固定资产原价合计,A0E06
hgnd,A0E060G,False,累计折旧,A0E06
hgnd,A0E060H,False,资产总计,A0E06
hgnd,A0E060I,False,流动负债合计,A0E06
hgnd,A0E060J,False,应付账款,A0E06
hgnd,A0E060K,False,负债合计,A0E06
hgnd,A0E060L,False,所有者权益合计,A0E06
hgnd,A0E060M,False,主营业务收入,A0E06
hgnd,A0E060N,False,主营业务成本,A0E06
hgnd,A0E060O,False,销售费用,A0E06
hgnd,A0E060P,False,主营业务税金及附加,A0E06
hgnd,A0E060Q,False,管理费用,A0E06
hgnd,A0E060R,False,财务费用,A0E06
hgnd,A0E060S,False,利息支出,A0E06
hgnd,A0E060T,False,营业利润,A0E06
hgnd,A0E060U,False,利润总额,A0E06
hgnd,A0E060V,False,亏损企业亏损总额,A0E06
hgnd,A0E060W,False,应交所得税,A0E06
hgnd,A0E060X,False,本年应交增值税,A0E06
hgnd,A0E060Y,False,工业销售产值(现价),A0E06
hgnd,A0E060Z,False,出口交货值,A0E06
hgnd,A0E07,True,按行业分国有控股工业企业主要经济指标(2012-2022),A0E
hgnd,A0E0701,False,企业单位数,A0E07
hgnd,A0E0702,False,亏损企业单位数,A0E07
hgnd,A0E0703,False,实收资本,A0E07
hgnd,A0E0704,False,国家资本金,A0E07
hgnd,A0E0705,False,集体资本金,A0E07
hgnd,A0E0706,False,法人资本金,A0E07
hgnd,A0E0707,False,个人资本金,A0E07
hgnd,A0E0708,False,港澳台资本金,A0E07
hgnd,A0E0709,False,外商资本金,A0E07
hgnd,A0E070A,False,流动资产合计,A0E07
hgnd,A0E070B,False,应收账款净额,A0E07
hgnd,A0E070C,False,存货,A0E07
hgnd,A0E070D,False,产成品,A0E07
hgnd,A0E070E,False,固定资产合计,A0E07
hgnd,A0E070F,False,固定资产原价合计,A0E07
hgnd,A0E070G,False,累计折旧,A0E07
hgnd,A0E070H,False,资产总计,A0E07
hgnd,A0E070I,False,流动负债合计,A0E07
hgnd,A0E070J,False,应付账款,A0E07
hgnd,A0E070K,False,负债合计,A0E07
hgnd,A0E070L,False,所有者权益合计,A0E07
hgnd,A0E070M,False,主营业务收入,A0E07
hgnd,A0E070N,False,主营业务成本,A0E07
hgnd,A0E070O,False,销售费用,A0E07
hgnd,A0E070P,False,主营业务费用及附加,A0E07
hgnd,A0E070Q,False,管理费用,A0E07
hgnd,A0E070R,False,财务费用,A0E07
hgnd,A0E070S,False,利息支出,A0E07
hgnd,A0E070T,False,营业利润,A0E07
hgnd,A0E070U,False,利润总额,A0E07
hgnd,A0E070V,False,亏损总额,A0E07
hgnd,A0E070W,False,应交所得税,A0E07
hgnd,A0E070X,False,本年应交增值税,A0E07
hgnd,A0E070Y,False,工业销售产值(现价),A0E07
hgnd,A0E070Z,False,出口交货值,A0E07
hgnd,A0E23,True,按行业分国有控股工业企业主要经济指标（2023-至今）,A0E
hgnd,A0E2301,False,企业单位数（2023-至今）,A0E23
hgnd,A0E2302,False,资产总计（2023-至今）,A0E23
hgnd,A0E2303,False,固定资产净额（2023-至今）,A0E23
hgnd,A0E2304,False,固定资产原价（2023-至今）,A0E23
hgnd,A0E2305,False,累计折旧（2023-至今）,A0E23
hgnd,A0E2306,False,流动资产合计（2023-至今）,A0E23
hgnd,A0E2307,False,应收账款（2023-至今）,A0E23
hgnd,A0E2308,False,存货（2023-至今）,A0E23
hgnd,A0E2309,False,产成品（2023-至今）,A0E23
hgnd,A0E230A,False,负债合计（2023-至今）,A0E23
hgnd,A0E230B,False,流动负债合计（2023-至今）,A0E23
hgnd,A0E230C,False,应付账款（2023-至今）,A0E23
hgnd,A0E230D,False,所有者权益合计（2023-至今）,A0E23
hgnd,A0E230E,False,实收资本（2023-至今）,A0E23
hgnd,A0E230F,False,国家资本（2023-至今）,A0E23
hgnd,A0E230G,False,集体资本（2023-至今）,A0E23
hgnd,A0E230H,False,法人资本（2023-至今）,A0E23
hgnd,A0E230I,False,个人资本（2023-至今）,A0E23
hgnd,A0E230J,False,港澳台资本（2023-至今）,A0E23
hgnd,A0E230K,False,外商资本（2023-至今）,A0E23
hgnd,A0E230L,False,营业收入（2023-至今）,A0E23
hgnd,A0E230M,False,营业成本（2023-至今）,A0E23
hgnd,A0E230N,False,销售费用（2023-至今）,A0E23
hgnd,A0E230O,False,管理费用（2023-至今）,A0E23
hgnd,A0E230P,False,财务费用（2023-至今）,A0E23
hgnd,A0E230Q,False,利息费用（2023-至今）,A0E23
hgnd,A0E230R,False,投资收益（2023-至今）,A0E23
hgnd,A0E230S,False,营业利润（2023-至今）,A0E23
hgnd,A0E230T,False,利润总额（2023-至今）,A0E23
hgnd,A0E230U,False,亏损企业亏损额（2023-至今）,A0E23
hgnd,A0E230V,False,平均用工人数（2023-至今）,A0E23
hgnd,A0E08,True,按行业分私营工业企业主要经济指标(2000-2002),A0E
hgnd,A0E0801,False,企业单位数,A0E08
hgnd,A0E0802,False,亏损企业单位数,A0E08
hgnd,A0E0803,False,实收资本,A0E08
hgnd,A0E0804,False,国家资本金,A0E08
hgnd,A0E0805,False,集体资本金,A0E08
hgnd,A0E0806,False,法人资本金,A0E08
hgnd,A0E0807,False,个人资本金,A0E08
hgnd,A0E0808,False,港澳台资本金,A0E08
hgnd,A0E0809,False,外商资本金,A0E08
hgnd,A0E080A,False,流动资产合计,A0E08
hgnd,A0E080B,False,应收账款净额,A0E08
hgnd,A0E080C,False,存货,A0E08
hgnd,A0E080D,False,产成品,A0E08
hgnd,A0E080E,False,固定资产合计,A0E08
hgnd,A0E080F,False,固定资产原价合计,A0E08
hgnd,A0E080G,False,累计折旧,A0E08
hgnd,A0E080H,False,资产总计,A0E08
hgnd,A0E080I,False,流动负债合计,A0E08
hgnd,A0E080J,False,应付账款,A0E08
hgnd,A0E080K,False,负债合计,A0E08
hgnd,A0E080L,False,所有者权益合计,A0E08
hgnd,A0E080M,False,主营业务收入,A0E08
hgnd,A0E080N,False,主营业务成本,A0E08
hgnd,A0E080O,False,销售费用,A0E08
hgnd,A0E080P,False,主营业务税金及附加,A0E08
hgnd,A0E080Q,False,管理费用,A0E08
hgnd,A0E080R,False,财务费用,A0E08
hgnd,A0E080S,False,利息支出,A0E08
hgnd,A0E080T,False,营业利润,A0E08
hgnd,A0E080U,False,利润总额,A0E08
hgnd,A0E080V,False,亏损企业亏损总额,A0E08
hgnd,A0E080W,False,应交所得税,A0E08
hgnd,A0E080X,False,本年应交增值税,A0E08
hgnd,A0E080Y,False,工业销售产值(现价),A0E08
hgnd,A0E080Z,False,出口交货值,A0E08
hgnd,A0E09,True,按行业分私营工业企业主要经济指标(2003-2011),A0E
hgnd,A0E0901,False,企业单位数,A0E09
hgnd,A0E0902,False,亏损企业单位数,A0E09
hgnd,A0E0903,False,实收资本,A0E09
hgnd,A0E0904,False,国家资本金,A0E09
hgnd,A0E0905,False,集体资本金,A0E09
hgnd,A0E0906,False,法人资本金,A0E09
hgnd,A0E0907,False,个人资本金,A0E09
hgnd,A0E0908,False,港澳台资本金,A0E09
hgnd,A0E0909,False,外商资本金,A0E09
hgnd,A0E090A,False,流动资产合计,A0E09
hgnd,A0E090B,False,应收账款净额,A0E09
hgnd,A0E090C,False,存货,A0E09
